"PC6","PC4","longitude","latitude","type","lid"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_51"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_52"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_53"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_54"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_55"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_56"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_57"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_58"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_59"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_60"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_61"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_62"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_63"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_64"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_65"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_66"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_67"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_68"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_69"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_70"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_71"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_72"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_73"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_74"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_75"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_76"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_77"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_78"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_79"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_80"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_81"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_82"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_83"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_84"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_85"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_86"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_87"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_88"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_89"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_90"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_91"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_92"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_93"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_94"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_95"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_96"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_97"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_98"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_99"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_100"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_101"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_102"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_103"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_104"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_105"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_106"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_107"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_108"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_109"
"2531AA","2531",4.29445365984736,52.0582569644013,"home","home_110"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_111"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_112"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_113"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_114"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_115"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_116"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_117"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_118"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_119"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_120"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_121"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_122"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_123"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_124"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_125"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_126"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_127"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_128"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_129"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_130"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_131"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_132"
"2531AB","2531",4.29522389954366,52.0581296075231,"home","home_133"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_134"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_135"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_136"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_137"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_138"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_139"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_140"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_141"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_142"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_143"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_144"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_145"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_146"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_147"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_148"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_149"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_150"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_151"
"2531AC","2531",4.29604752614208,52.0579746735187,"home","home_152"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_153"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_154"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_155"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_156"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_157"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_158"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_159"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_160"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_161"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_162"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_163"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_164"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_165"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_166"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_167"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_168"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_169"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_170"
"2531AD","2531",4.29672342706323,52.0577629076474,"home","home_171"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_172"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_173"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_174"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_175"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_176"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_177"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_178"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_179"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_180"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_181"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_182"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_183"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_184"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_185"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_186"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_187"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_188"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_189"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_190"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_191"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_192"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_193"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_194"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_195"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_196"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_197"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_198"
"2531AE","2531",4.29729671877661,52.0575816111391,"home","home_199"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_200"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_201"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_202"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_203"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_204"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_205"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_206"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_207"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_208"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_209"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_210"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_211"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_212"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_213"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_214"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_215"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_216"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_217"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_218"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_219"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_220"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_221"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_222"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_223"
"2531AG","2531",4.29798655501657,52.0574462036195,"home","home_224"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_225"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_226"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_227"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_228"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_229"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_230"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_231"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_232"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_233"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_234"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_235"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_236"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_237"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_238"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_239"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_240"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_241"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_242"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_243"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_244"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_245"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_246"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_247"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_248"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_249"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_250"
"2531AH","2531",4.29878394946749,52.057225440268,"home","home_251"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_252"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_253"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_254"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_255"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_256"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_257"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_258"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_259"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_260"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_261"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_262"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_263"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_264"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_265"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_266"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_267"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_268"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_269"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_270"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_271"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_272"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_273"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_274"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_275"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_276"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_277"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_278"
"2531AJ","2531",4.2993418124065,52.0567737265951,"home","home_279"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_280"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_281"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_282"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_283"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_284"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_285"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_286"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_287"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_288"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_289"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_290"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_291"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_292"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_293"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_294"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_295"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_296"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_297"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_298"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_299"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_300"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_301"
"2531AK","2531",4.29996473102656,52.0567927978326,"home","home_302"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_303"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_304"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_305"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_306"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_307"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_308"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_309"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_310"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_311"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_312"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_313"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_314"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_315"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_316"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_317"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_318"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_319"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_320"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_321"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_322"
"2531AL","2531",4.3007983375661,52.0567083206104,"home","home_323"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_324"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_325"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_326"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_327"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_328"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_329"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_330"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_331"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_332"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_333"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_334"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_335"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_336"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_337"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_338"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_339"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_340"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_341"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_342"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_343"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_344"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_345"
"2531AM","2531",4.30130723522296,52.0566513100968,"home","home_346"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_347"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_348"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_349"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_350"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_351"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_352"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_353"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_354"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_355"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_356"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_357"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_358"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_359"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_360"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_361"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_362"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_363"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_364"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_365"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_366"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_367"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_368"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_369"
"2531AN","2531",4.3030711259683,52.056156647185,"home","home_370"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_371"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_372"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_373"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_374"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_375"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_376"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_377"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_378"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_379"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_380"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_381"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_382"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_383"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_384"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_385"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_386"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_387"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_388"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_389"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_390"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_391"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_392"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_393"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_394"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_395"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_396"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_397"
"2531AP","2531",4.30374387173863,52.0559772627876,"home","home_398"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_399"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_400"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_401"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_402"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_403"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_404"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_405"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_406"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_407"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_408"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_409"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_410"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_411"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_412"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_413"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_414"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_415"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_416"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_417"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_418"
"2531AR","2531",4.30456152489438,52.05586365961,"home","home_419"
"2531AS","2531",4.30531512374638,52.055615575407,"home","home_420"
"2531AS","2531",4.30531512374638,52.055615575407,"home","home_421"
"2531AS","2531",4.30531512374638,52.055615575407,"home","home_422"
"2531AS","2531",4.30531512374638,52.055615575407,"home","home_423"
"2531AS","2531",4.30531512374638,52.055615575407,"home","home_424"
